investor_id,sip_count,first_sip,last_sip,avg_gap_days,at_risk
INV003773,3,2024-05-12,2024-12-10,70.66666666666667,True
INV003774,1,2024-06-13,2024-06-13,0.0,False
INV003775,6,2024-04-28,2025-05-03,61.666666666666664,True
INV003776,1,2024-01-20,2024-01-20,0.0,False
INV003777,1,2024-05-29,2024-05-29,0.0,False
INV003778,5,2024-05-14,2025-05-10,72.2,True
INV003779,6,2024-03-30,2025-04-16,63.666666666666664,True
INV003780,8,2024-02-01,2025-03-09,50.25,True
INV003781,7,2024-02-07,2025-03-02,55.57142857142857,True
INV003782,5,2024-04-15,2025-04-02,70.4,True
INV003783,5,2024-06-04,2025-01-05,43.0,True
INV003784,1,2024-02-23,2024-02-23,0.0,False
INV003785,6,2024-04-11,2025-04-17,61.833333333333336,True
INV003786,2,2024-06-16,2024-08-01,23.0,False
INV003787,9,2024-01-09,2025-05-29,56.22222222222222,True
INV003788,3,2024-09-04,2025-05-09,82.33333333333333,True
INV003789,3,2024-03-23,2025-03-07,116.33333333333333,True
INV003791,5,2024-10-01,2025-05-07,43.6,True
INV003792,4,2024-06-25,2025-01-12,50.25,True
INV003793,7,2024-02-03,2025-04-12,62.0,True
INV003794,2,2024-05-21,2025-01-12,118.0,True
INV003795,7,2024-01-05,2025-02-14,58.0,True
INV003796,1,2024-10-29,2024-10-29,0.0,False
INV003797,3,2024-05-18,2024-08-31,35.0,False
INV003798,5,2024-01-18,2024-07-07,34.2,False
INV003799,5,2024-06-04,2025-04-17,63.4,True
INV003800,3,2024-04-26,2025-05-13,127.33333333333333,True
INV003801,4,2024-01-10,2025-01-02,89.5,True
INV003802,1,2024-11-25,2024-11-25,0.0,False
INV003803,2,2024-06-28,2024-08-15,24.0,False
INV003804,2,2024-11-28,2025-03-05,48.5,True
INV003805,2,2024-10-03,2025-04-06,92.5,True
INV003806,5,2024-02-29,2025-04-19,83.0,True
INV003807,1,2024-09-13,2024-09-13,0.0,False
INV003808,3,2024-06-06,2024-08-12,22.333333333333332,False
INV003809,2,2024-03-29,2024-06-21,42.0,True
INV003810,2,2024-07-15,2025-03-25,126.5,True
INV003811,7,2024-01-14,2025-04-30,67.42857142857143,True
INV003812,7,2024-07-02,2025-05-03,43.57142857142857,True
INV003813,6,2024-01-30,2025-03-16,68.5,True
INV003814,2,2024-04-05,2024-09-16,82.0,True
INV003815,7,2024-02-07,2025-04-17,62.142857142857146,True
INV003816,2,2025-05-13,2025-05-26,6.5,False
INV003817,2,2024-10-10,2025-02-06,59.5,True
INV003818,2,2024-09-15,2025-05-21,124.0,True
INV003819,4,2024-02-11,2024-09-05,51.75,True
INV003820,3,2024-01-21,2025-03-18,140.66666666666666,True
INV003821,4,2024-01-02,2024-09-21,65.75,True
INV003822,4,2024-08-13,2025-04-01,57.75,True
INV003823,5,2024-01-29,2024-11-11,57.4,True
INV003824,7,2024-03-14,2025-05-17,61.285714285714285,True
INV003825,6,2024-03-22,2025-05-02,67.66666666666667,True
INV003826,1,2024-05-01,2024-05-01,0.0,False
INV003827,1,2024-08-04,2024-08-04,0.0,False
INV003828,7,2024-02-25,2024-08-27,26.285714285714285,False
INV003829,10,2024-02-12,2025-04-24,43.7,True
INV003830,6,2024-01-24,2025-01-15,59.5,True
INV003831,1,2024-09-28,2024-09-28,0.0,False
INV003832,4,2024-03-06,2025-01-31,82.75,True
INV003833,4,2024-06-05,2024-12-03,45.25,True
INV003834,4,2024-05-09,2025-01-28,66.0,True
INV003835,4,2024-01-26,2024-09-03,55.25,True
INV003836,5,2024-01-26,2024-12-18,65.4,True
INV003837,1,2024-02-18,2024-02-18,0.0,False
INV003839,2,2024-08-13,2024-12-30,69.5,True
INV003840,3,2024-01-27,2024-06-04,43.0,True
INV003842,1,2024-11-05,2024-11-05,0.0,False
INV003844,7,2024-03-06,2025-04-21,58.714285714285715,True
INV003845,3,2024-04-28,2024-10-11,55.333333333333336,True
INV003846,5,2024-03-22,2025-05-09,82.6,True
INV003847,8,2024-05-31,2025-05-16,43.75,True
INV003848,4,2024-02-21,2024-12-06,72.25,True
INV003849,6,2024-03-18,2025-04-08,64.33333333333333,True
INV003850,1,2025-05-30,2025-05-30,0.0,False
INV003851,7,2024-06-02,2025-05-15,49.57142857142857,True
INV003852,2,2024-07-30,2025-04-29,136.5,True
INV003853,5,2024-02-12,2025-05-15,91.6,True
INV003854,3,2024-07-28,2025-02-03,63.333333333333336,True
INV003855,3,2024-09-09,2025-01-15,42.666666666666664,True
INV003856,4,2024-05-23,2024-12-14,51.25,True
INV003857,1,2025-05-10,2025-05-10,0.0,False
INV003858,4,2024-06-20,2025-05-28,85.5,True
INV003859,3,2024-04-04,2024-09-10,53.0,True
INV003860,6,2024-09-23,2025-05-11,38.333333333333336,True
INV003862,7,2024-02-25,2025-02-20,51.57142857142857,True
INV003863,2,2024-01-10,2025-04-25,235.5,True
INV003864,3,2024-03-03,2025-02-20,118.0,True
INV003865,7,2024-01-02,2025-05-27,73.0,True
INV003866,1,2024-08-13,2024-08-13,0.0,False
INV003867,2,2024-03-07,2024-08-10,78.0,True
INV003868,6,2024-02-26,2025-05-09,73.0,True
INV003869,4,2024-01-18,2025-03-30,109.25,True
INV003871,1,2025-02-21,2025-02-21,0.0,False
INV003872,9,2024-05-15,2025-05-13,40.333333333333336,True
INV003873,3,2024-03-31,2025-05-04,133.0,True
INV003874,5,2024-03-19,2024-06-27,20.0,False
INV003875,1,2024-12-04,2024-12-04,0.0,False
INV003876,6,2024-03-08,2025-03-31,64.66666666666667,True
INV003877,4,2024-08-28,2025-05-04,62.25,True
INV003878,5,2024-02-15,2024-08-06,34.6,False
INV003879,2,2024-08-01,2025-04-01,121.5,True
INV003880,8,2024-02-03,2025-05-28,60.0,True
INV003881,1,2024-04-27,2024-04-27,0.0,False
INV003882,4,2024-03-05,2025-04-25,104.0,True
INV003883,5,2024-10-21,2025-05-06,39.4,True
INV003884,4,2024-08-08,2024-10-16,17.25,False
INV003885,6,2024-06-06,2025-05-30,59.666666666666664,True
INV003886,1,2024-09-14,2024-09-14,0.0,False
INV003887,3,2024-05-28,2025-05-11,116.0,True
INV003888,5,2024-02-05,2025-05-13,92.6,True
INV003889,1,2024-02-03,2024-02-03,0.0,False
INV003891,4,2024-02-24,2024-10-02,55.25,True
INV003892,10,2024-01-02,2025-05-13,49.7,True
INV003893,2,2024-05-31,2025-04-04,154.0,True
INV003894,2,2024-09-02,2025-02-11,81.0,True
INV003895,1,2024-02-03,2024-02-03,0.0,False
INV003896,6,2024-02-12,2025-03-28,68.33333333333333,True
INV003897,6,2024-04-09,2025-04-02,59.666666666666664,True
INV003898,2,2024-04-07,2025-04-28,193.0,True
INV003899,5,2024-02-26,2025-04-13,82.4,True
INV003900,2,2025-01-02,2025-04-04,46.0,True
INV003901,5,2024-03-17,2025-03-14,72.4,True
INV003902,5,2024-04-26,2025-05-09,75.6,True
INV003903,8,2024-02-07,2025-01-24,44.0,True
INV003904,3,2024-03-09,2024-09-13,62.666666666666664,True
INV003905,7,2024-04-28,2025-05-08,53.57142857142857,True
INV003906,10,2024-01-13,2025-05-23,49.6,True
INV003907,5,2024-06-07,2025-01-09,43.2,True
INV003908,4,2024-12-20,2025-04-16,29.25,False
INV003909,3,2024-01-19,2024-10-08,87.66666666666667,True
INV003910,4,2024-03-02,2024-07-25,36.25,True
INV003911,5,2024-01-31,2025-04-27,90.4,True
INV003912,6,2024-01-15,2024-12-23,57.166666666666664,True
INV003913,8,2024-02-09,2025-04-14,53.75,True
INV003914,1,2024-07-12,2024-07-12,0.0,False
INV003915,1,2024-11-21,2024-11-21,0.0,False
INV003916,6,2024-03-08,2025-02-07,56.0,True
INV003917,2,2024-03-11,2024-12-30,147.0,True
INV003918,5,2024-03-13,2025-05-22,87.0,True
INV003919,2,2024-07-02,2025-05-13,157.5,True
INV003920,8,2024-01-17,2025-04-29,58.5,True
INV003921,2,2024-02-07,2024-05-07,45.0,True
INV003923,1,2025-03-11,2025-03-11,0.0,False
INV003924,2,2024-09-06,2025-04-25,115.5,True
INV003925,5,2024-01-29,2025-03-14,82.0,True
INV003926,4,2024-01-02,2025-04-24,119.5,True
INV003927,1,2025-04-17,2025-04-17,0.0,False
INV003928,4,2024-05-11,2025-04-17,85.25,True
INV003931,2,2024-08-31,2025-05-16,129.0,True
INV003932,4,2024-09-04,2025-04-21,57.25,True
INV003933,1,2024-09-28,2024-09-28,0.0,False
INV003934,2,2024-03-01,2024-05-22,41.0,True
INV003935,1,2024-02-15,2024-02-15,0.0,False
INV003936,6,2024-01-21,2025-04-13,74.66666666666667,True
INV003937,3,2024-07-20,2025-01-04,56.0,True
INV003938,7,2024-02-10,2024-12-21,45.0,True
INV003939,2,2024-03-20,2024-08-26,79.5,True
INV003940,7,2024-01-21,2025-03-20,60.57142857142857,True
INV003941,3,2024-05-11,2025-03-13,102.0,True
INV003942,5,2024-01-02,2025-01-12,75.2,True
INV003943,9,2024-04-22,2025-03-28,37.77777777777778,True
INV003944,1,2025-02-26,2025-02-26,0.0,False
INV003945,7,2024-02-01,2025-01-04,48.285714285714285,True
INV003946,7,2024-01-14,2025-03-04,59.285714285714285,True
INV003947,4,2024-05-18,2025-01-27,63.5,True
INV003948,7,2024-08-14,2025-05-03,37.42857142857143,True
INV003949,4,2024-03-11,2024-12-22,71.5,True
INV003950,3,2024-11-22,2025-05-09,56.0,True
INV003951,5,2024-01-14,2025-04-12,90.8,True
INV003952,7,2024-04-20,2025-03-14,46.857142857142854,True
INV003953,2,2024-01-04,2024-06-05,76.5,True
INV003954,4,2024-02-04,2024-12-17,79.25,True
INV003955,5,2024-02-05,2024-12-15,62.8,True
INV003956,3,2024-04-06,2025-03-06,111.33333333333333,True
INV003957,4,2024-01-08,2025-04-09,114.25,True
INV003958,6,2024-02-07,2025-04-10,71.33333333333333,True
INV003959,1,2024-05-16,2024-05-16,0.0,False
INV003960,4,2024-02-13,2025-02-27,95.0,True
INV003961,4,2024-01-11,2025-04-28,118.25,True
INV003962,8,2024-01-21,2025-05-16,60.125,True
INV003963,4,2024-07-10,2024-12-03,36.5,True
INV003964,10,2024-01-10,2025-04-15,46.1,True
INV003965,1,2024-06-07,2024-06-07,0.0,False
INV003966,2,2025-01-30,2025-03-09,19.0,False
INV003967,3,2024-03-18,2025-03-17,121.33333333333333,True
INV003968,6,2024-01-31,2025-05-07,77.0,True
INV003969,2,2024-07-20,2025-01-11,87.5,True
INV003970,4,2024-08-15,2025-03-03,50.0,True
INV003971,4,2024-08-27,2025-04-27,60.75,True
INV003972,6,2024-03-05,2025-04-30,70.16666666666667,True
INV003973,5,2024-06-14,2025-02-27,51.6,True
INV003974,5,2024-01-10,2024-11-16,62.2,True
INV003975,8,2024-05-11,2025-04-27,43.875,True
INV003976,3,2024-04-12,2025-03-31,117.66666666666667,True
INV003977,5,2024-05-04,2025-04-12,68.6,True
INV003978,8,2024-01-08,2025-04-29,59.625,True
INV003979,8,2024-02-29,2025-03-27,49.0,True
INV003980,2,2025-02-23,2025-05-28,47.0,True
INV003981,7,2024-04-01,2025-05-12,58.0,True
INV003982,2,2024-09-07,2024-09-22,7.5,False
INV003984,3,2024-02-28,2024-05-12,24.666666666666668,False
INV003985,6,2024-01-19,2025-04-28,77.5,True
INV003986,4,2024-03-08,2025-02-02,82.75,True
INV003987,5,2024-03-12,2024-12-26,57.8,True
INV003988,1,2024-07-25,2024-07-25,0.0,False
INV003989,4,2024-05-23,2025-01-27,62.25,True
INV003990,1,2024-05-12,2024-05-12,0.0,False
INV003991,2,2024-01-06,2024-10-18,143.0,True
INV003992,4,2024-02-04,2024-08-26,51.0,True
INV003993,3,2024-08-09,2025-03-28,77.0,True
INV003994,1,2025-04-08,2025-04-08,0.0,False
INV003995,4,2024-08-05,2025-04-15,63.25,True
INV003996,6,2024-01-25,2025-05-15,79.33333333333333,True
INV003997,5,2024-03-15,2025-03-16,73.2,True
INV003998,3,2024-01-06,2024-10-19,95.66666666666667,True
INV003999,1,2024-09-12,2024-09-12,0.0,False
INV004000,1,2024-12-05,2024-12-05,0.0,False
INV004001,8,2024-06-10,2025-03-19,35.25,True
INV004002,1,2025-03-26,2025-03-26,0.0,False
INV004003,4,2024-06-26,2025-05-21,82.25,True
INV004004,10,2024-05-18,2025-05-20,36.7,True
INV004005,7,2024-03-09,2025-05-25,63.142857142857146,True
INV004006,5,2024-11-14,2025-05-19,37.2,True
INV004007,7,2024-01-23,2024-09-12,33.285714285714285,False
INV004008,3,2024-01-07,2024-12-10,112.66666666666667,True
INV004009,8,2024-02-17,2025-04-28,54.5,True
INV004011,4,2024-03-01,2025-03-26,97.5,True
INV004012,5,2024-03-09,2025-05-22,87.8,True
INV004014,9,2024-01-14,2025-05-23,55.0,True
INV004015,6,2024-01-31,2025-04-15,73.33333333333333,True
INV004016,3,2024-06-11,2025-01-24,75.66666666666667,True
INV004017,7,2024-04-01,2024-11-30,34.714285714285715,False
INV004018,5,2024-06-24,2025-05-07,63.4,True
INV004019,5,2024-06-12,2025-05-27,69.8,True
INV004020,1,2024-10-25,2024-10-25,0.0,False
INV004021,1,2025-02-19,2025-02-19,0.0,False
INV004022,1,2024-03-17,2024-03-17,0.0,False
INV004023,10,2024-02-12,2025-05-25,46.8,True
INV004024,5,2024-01-03,2025-02-03,79.4,True
INV004025,3,2024-06-10,2025-03-23,95.33333333333333,True
INV004026,5,2024-03-02,2025-03-15,75.6,True
INV004027,2,2024-04-23,2024-10-13,86.5,True
INV004028,5,2024-02-22,2025-04-04,81.4,True
INV004029,1,2024-08-22,2024-08-22,0.0,False
INV004030,5,2024-01-20,2025-05-19,97.0,True
INV004031,2,2024-06-07,2024-08-18,36.0,True
INV004032,4,2024-03-16,2025-02-25,86.5,True
INV004033,3,2024-04-11,2024-10-24,65.33333333333333,True
INV004034,1,2024-08-28,2024-08-28,0.0,False
INV004035,3,2024-06-19,2024-11-20,51.333333333333336,True
INV004036,1,2024-11-10,2024-11-10,0.0,False
INV004037,6,2024-05-10,2025-05-18,62.166666666666664,True
INV004038,7,2024-03-07,2025-05-11,61.42857142857143,True
INV004039,2,2024-03-14,2024-09-28,99.0,True
INV004040,4,2024-08-29,2025-05-11,63.75,True
INV004041,2,2024-02-03,2024-07-24,86.0,True
INV004042,1,2024-09-24,2024-09-24,0.0,False
INV004043,3,2024-06-24,2025-04-25,101.66666666666667,True
INV004044,3,2024-03-15,2024-09-03,57.333333333333336,True
INV004045,5,2024-02-02,2024-11-01,54.6,True
INV004046,3,2024-03-15,2024-12-30,96.66666666666667,True
INV004047,1,2024-12-12,2024-12-12,0.0,False
INV004048,1,2025-01-07,2025-01-07,0.0,False
INV004049,6,2024-08-05,2025-04-03,40.166666666666664,True
INV004050,4,2024-08-14,2025-04-22,62.75,True
INV004051,5,2024-01-19,2025-01-17,72.8,True
INV004052,3,2024-01-16,2025-05-14,161.33333333333334,True
INV004053,1,2025-03-18,2025-03-18,0.0,False
INV004054,1,2024-08-22,2024-08-22,0.0,False
INV004055,1,2024-06-14,2024-06-14,0.0,False
INV004056,3,2024-06-01,2025-04-03,102.0,True
INV004057,1,2024-06-28,2024-06-28,0.0,False
INV004058,3,2024-01-09,2024-10-04,89.66666666666667,True
INV004059,2,2024-01-04,2024-12-14,172.5,True
INV004060,1,2024-08-01,2024-08-01,0.0,False
INV004061,3,2024-07-04,2025-01-02,60.666666666666664,True
INV004062,2,2024-04-12,2025-05-03,193.0,True
INV004063,8,2024-04-13,2025-05-14,49.5,True
INV004064,4,2024-01-15,2025-04-17,114.5,True
INV004065,1,2024-01-21,2024-01-21,0.0,False
INV004066,7,2024-01-15,2025-04-10,64.42857142857143,True
INV004067,4,2024-02-11,2025-02-16,92.75,True
INV004068,2,2024-03-08,2024-08-08,76.5,True
INV004069,6,2024-01-16,2025-01-20,61.666666666666664,True
INV004070,7,2024-02-06,2025-03-18,58.0,True
INV004071,4,2024-03-01,2025-03-12,94.0,True
INV004072,1,2024-10-26,2024-10-26,0.0,False
INV004073,5,2024-05-17,2025-05-27,75.0,True
INV004074,3,2024-11-24,2025-02-26,31.333333333333332,False
INV004075,5,2024-02-04,2025-03-21,82.2,True
INV004076,5,2024-03-06,2025-03-22,76.2,True
INV004077,3,2024-11-09,2025-05-21,64.33333333333333,True
INV004078,4,2024-03-25,2025-03-30,92.5,True
INV004079,7,2024-01-21,2025-03-24,61.142857142857146,True
INV004080,4,2024-02-21,2025-03-23,99.0,True
INV004081,3,2024-01-19,2025-05-28,165.0,True
INV004082,3,2024-04-19,2024-06-22,21.333333333333332,False
INV004083,1,2024-12-14,2024-12-14,0.0,False
INV004084,3,2024-06-18,2024-07-12,8.0,False
INV004085,7,2024-04-07,2025-05-22,58.57142857142857,True
INV004086,1,2024-08-08,2024-08-08,0.0,False
INV004088,1,2024-05-14,2024-05-14,0.0,False
INV004089,2,2024-04-20,2025-02-08,147.0,True
INV004090,3,2025-02-25,2025-05-22,28.666666666666668,False
INV004091,6,2024-03-24,2025-03-27,61.333333333333336,True
INV004092,1,2025-01-16,2025-01-16,0.0,False
INV004093,1,2025-01-05,2025-01-05,0.0,False
INV004094,6,2024-08-23,2025-05-29,46.5,True
INV004095,2,2024-01-15,2024-12-15,167.5,True
INV004096,5,2024-01-05,2025-01-29,78.0,True
INV004097,3,2024-07-28,2025-05-29,101.66666666666667,True
INV004098,6,2024-06-23,2025-04-10,48.5,True
INV004099,6,2024-04-01,2025-01-20,49.0,True
INV004100,2,2025-04-30,2025-05-22,11.0,False
INV004101,1,2024-02-09,2024-02-09,0.0,False
INV004102,4,2024-10-23,2025-05-16,51.25,True
INV004103,1,2025-05-03,2025-05-03,0.0,False
INV004104,5,2024-03-14,2025-04-21,80.6,True
INV004105,2,2024-09-28,2025-03-02,77.5,True
INV004106,6,2024-02-24,2024-11-29,46.5,True
INV004107,2,2025-03-19,2025-03-30,5.5,False
INV004108,4,2024-01-26,2024-12-06,78.75,True
INV004109,5,2024-03-14,2025-03-06,71.4,True
INV004110,2,2024-04-09,2024-05-11,16.0,False
INV004111,1,2024-07-24,2024-07-24,0.0,False
INV004112,6,2024-01-28,2024-10-30,46.0,True
INV004113,2,2024-06-22,2024-10-04,52.0,True
INV004114,4,2024-04-08,2024-08-07,30.25,False
INV004115,3,2024-02-15,2024-07-21,52.333333333333336,True
INV004116,10,2024-01-18,2025-05-26,49.4,True
INV004117,3,2024-02-21,2024-05-06,25.0,False
INV004118,6,2024-06-13,2025-05-02,53.833333333333336,True
INV004119,6,2024-03-29,2025-03-30,61.0,True
INV004120,4,2024-07-01,2025-03-22,66.0,True
INV004121,2,2024-04-21,2024-10-23,92.5,True
INV004122,2,2024-05-06,2024-09-19,68.0,True
INV004123,6,2024-03-14,2025-05-13,70.83333333333333,True
INV004124,6,2024-06-09,2025-04-24,53.166666666666664,True
INV004125,9,2024-01-03,2025-05-10,54.77777777777778,True
INV004126,1,2024-02-12,2024-02-12,0.0,False
INV004127,6,2024-01-02,2025-03-15,73.0,True
INV004128,6,2024-02-02,2025-01-03,56.0,True
INV004129,2,2024-04-29,2024-10-21,87.5,True
INV004130,2,2024-10-01,2025-03-30,90.0,True
INV004131,5,2024-01-04,2025-01-31,78.6,True
INV004132,3,2024-01-18,2024-06-07,47.0,True
INV004133,3,2024-03-23,2024-10-22,71.0,True
INV004134,6,2024-01-06,2024-07-01,29.5,False
INV004135,10,2024-01-11,2025-04-06,45.1,True
INV004137,5,2024-03-25,2024-07-06,20.6,False
INV004138,5,2024-01-04,2025-01-10,74.4,True
INV004139,2,2024-06-26,2025-05-09,158.5,True
INV004140,3,2024-01-18,2025-05-07,158.33333333333334,True
INV004142,5,2024-04-02,2025-03-17,69.8,True
INV004143,6,2024-01-22,2025-05-21,80.83333333333333,True
INV004144,2,2024-07-22,2024-10-12,41.0,True
INV004145,6,2024-02-13,2025-01-09,55.166666666666664,True
INV004146,6,2024-02-12,2025-04-28,73.5,True
INV004147,6,2024-06-01,2025-05-28,60.166666666666664,True
INV004148,5,2024-02-20,2025-04-02,81.4,True
INV004149,6,2024-05-12,2025-01-18,41.833333333333336,True
INV004151,8,2024-02-22,2025-05-09,55.25,True
INV004152,5,2024-06-29,2025-03-24,53.6,True
INV004153,8,2024-04-04,2025-05-29,52.5,True
INV004154,12,2024-01-01,2025-05-29,42.833333333333336,True
INV004155,1,2024-03-09,2024-03-09,0.0,False
INV004156,1,2024-10-23,2024-10-23,0.0,False
INV004157,3,2024-06-15,2025-03-03,87.0,True
INV004158,1,2024-07-14,2024-07-14,0.0,False
INV004159,4,2024-05-15,2024-12-29,57.0,True
INV004160,4,2024-03-02,2025-05-25,112.25,True
INV004161,3,2024-02-13,2025-02-13,122.0,True
INV004162,3,2024-03-04,2025-01-13,105.0,True
INV004163,4,2024-03-24,2024-09-22,45.5,True
INV004164,2,2024-04-24,2024-07-09,38.0,True
INV004165,2,2024-09-13,2025-04-13,106.0,True
INV004166,2,2024-11-05,2025-02-15,51.0,True
INV004167,1,2025-02-06,2025-02-06,0.0,False
INV004168,2,2024-11-16,2025-01-29,37.0,True
INV004169,3,2024-01-13,2024-11-01,97.66666666666667,True
INV004170,1,2025-05-17,2025-05-17,0.0,False
INV004171,2,2025-02-10,2025-04-30,39.5,True
INV004172,8,2024-01-10,2025-03-26,55.125,True
INV004173,4,2024-01-03,2025-05-16,124.75,True
INV004174,6,2024-01-01,2025-03-09,72.16666666666667,True
INV004175,8,2024-01-22,2025-05-11,59.375,True
INV004176,1,2024-10-05,2024-10-05,0.0,False
INV004177,8,2024-02-15,2024-12-29,39.75,True
INV004178,5,2024-01-08,2025-04-23,94.2,True
INV004179,6,2024-04-14,2025-04-05,59.333333333333336,True
INV004180,2,2024-10-31,2024-11-13,6.5,False
INV004181,6,2024-02-05,2025-05-17,77.83333333333333,True
INV004182,2,2025-01-07,2025-02-22,23.0,False
INV004183,4,2024-06-12,2024-08-21,17.5,False
INV004184,5,2024-04-01,2025-03-29,72.4,True
INV004185,5,2024-01-06,2024-09-11,49.8,True
INV004186,2,2024-12-10,2024-12-31,10.5,False
INV004187,2,2024-09-14,2024-10-11,13.5,False
INV004188,1,2024-11-01,2024-11-01,0.0,False
INV004189,2,2024-03-30,2024-12-30,137.5,True
INV004190,4,2024-04-05,2024-12-31,67.5,True
INV004191,7,2024-01-27,2025-05-04,66.14285714285714,True
INV004192,3,2025-03-06,2025-03-25,6.333333333333333,False
INV004193,2,2024-05-12,2024-05-17,2.5,False
INV004194,3,2024-08-12,2025-03-22,74.0,True
INV004195,2,2024-08-03,2025-01-06,78.0,True
INV004196,7,2024-01-29,2025-05-13,67.14285714285714,True
INV004197,3,2024-03-19,2025-03-28,124.66666666666667,True
INV004198,2,2024-07-12,2024-12-27,84.0,True
INV004199,6,2024-04-16,2025-02-01,48.5,True
INV004200,1,2024-06-16,2024-06-16,0.0,False
INV004201,1,2024-10-14,2024-10-14,0.0,False
INV004202,9,2024-03-30,2025-04-15,42.333333333333336,True
INV004203,8,2024-01-22,2025-05-02,58.25,True
INV004204,3,2024-06-04,2024-07-28,18.0,False
INV004205,5,2024-02-21,2025-03-12,77.0,True
INV004206,1,2025-04-22,2025-04-22,0.0,False
INV004207,2,2025-04-15,2025-04-23,4.0,False
INV004208,6,2024-05-01,2025-05-03,61.166666666666664,True
INV004209,1,2024-04-27,2024-04-27,0.0,False
INV004210,4,2024-07-20,2024-12-28,40.25,True
INV004211,2,2024-04-22,2025-05-17,195.0,True
INV004212,7,2024-03-29,2025-05-19,59.42857142857143,True
INV004213,1,2025-01-13,2025-01-13,0.0,False
INV004214,3,2024-11-05,2025-05-26,67.33333333333333,True
INV004215,2,2025-03-31,2025-05-10,20.0,False
INV004216,7,2024-01-21,2025-05-27,70.28571428571429,True
INV004217,1,2024-07-30,2024-07-30,0.0,False
INV004220,3,2024-01-18,2024-08-24,73.0,True
INV004221,1,2024-03-22,2024-03-22,0.0,False
INV004222,4,2024-04-16,2024-12-30,64.5,True
INV004223,5,2024-01-11,2025-05-02,95.4,True
INV004224,5,2024-06-29,2024-11-18,28.4,False
INV004225,5,2024-06-14,2025-01-01,40.2,True
INV004226,4,2024-04-30,2025-04-27,90.5,True
INV004227,2,2025-03-17,2025-04-28,21.0,False
INV004228,7,2024-02-29,2025-05-08,62.0,True
INV004229,3,2024-03-27,2025-02-01,103.66666666666667,True
INV004230,2,2024-08-12,2025-03-03,101.5,True
INV004231,5,2024-02-02,2025-03-28,84.0,True
INV004232,6,2024-01-23,2025-01-14,59.5,True
INV004233,2,2024-05-18,2024-07-12,27.5,False
INV004234,1,2024-09-21,2024-09-21,0.0,False
INV004235,1,2025-03-24,2025-03-24,0.0,False
INV004236,2,2024-02-17,2024-03-11,11.5,False
INV004237,5,2024-02-06,2025-05-10,91.8,True
INV004238,3,2024-08-25,2024-11-15,27.333333333333332,False
INV004239,8,2024-02-26,2025-04-29,53.5,True
INV004240,5,2024-03-25,2025-05-04,81.0,True
INV004241,10,2024-01-31,2025-05-28,48.3,True
INV004242,2,2024-02-16,2024-06-28,66.5,True
INV004243,8,2024-02-12,2025-03-08,48.75,True
INV004244,2,2024-06-24,2024-10-04,51.0,True
INV004246,7,2024-02-18,2024-09-10,29.285714285714285,False
INV004247,6,2024-03-17,2025-05-27,72.66666666666667,True
INV004248,7,2024-02-25,2024-11-07,36.57142857142857,True
INV004249,1,2025-03-01,2025-03-01,0.0,False
INV004250,3,2024-07-29,2025-03-04,72.66666666666667,True
INV004251,1,2024-07-30,2024-07-30,0.0,False
INV004252,5,2024-03-14,2025-04-06,77.6,True
INV004253,4,2024-01-10,2025-05-27,125.75,True
INV004254,4,2024-02-20,2025-04-24,107.25,True
INV004255,1,2024-07-17,2024-07-17,0.0,False
INV004256,3,2024-03-24,2025-05-25,142.33333333333334,True
INV004257,4,2024-06-03,2025-03-26,74.0,True
INV004258,7,2024-03-30,2025-01-22,42.57142857142857,True
INV004259,3,2024-01-28,2024-09-17,77.66666666666667,True
INV004260,1,2024-09-14,2024-09-14,0.0,False
INV004261,3,2024-02-09,2025-05-28,158.0,True
INV004262,3,2024-06-15,2025-03-20,92.66666666666667,True
INV004263,5,2024-02-05,2025-05-06,91.2,True
INV004264,3,2024-04-22,2025-04-04,115.66666666666667,True
INV004265,5,2024-02-25,2025-04-21,84.2,True
INV004266,7,2024-01-10,2025-01-15,53.0,True
INV004267,7,2024-06-26,2025-05-12,45.714285714285715,True
INV004268,3,2024-03-15,2024-09-19,62.666666666666664,True
INV004269,1,2025-02-26,2025-02-26,0.0,False
INV004270,7,2024-03-28,2025-05-20,59.714285714285715,True
INV004271,6,2024-02-17,2025-03-22,66.5,True
INV004272,5,2024-07-29,2024-12-18,28.4,False
INV004273,4,2024-02-02,2024-08-28,52.0,True
INV004274,4,2024-02-29,2025-04-20,104.0,True
INV004275,1,2025-05-05,2025-05-05,0.0,False
INV004276,3,2024-06-24,2024-08-27,21.333333333333332,False
INV004277,5,2024-01-30,2025-04-23,89.8,True
INV004278,5,2024-01-24,2025-02-03,75.2,True
INV004279,8,2024-02-26,2025-02-12,44.0,True
INV004280,4,2024-11-26,2025-05-25,45.0,True
INV004281,8,2024-01-17,2024-11-04,36.5,True
INV004282,8,2024-04-15,2025-04-20,46.25,True
INV004283,5,2024-07-09,2025-04-16,56.2,True
INV004284,2,2024-10-10,2025-02-23,68.0,True
INV004285,7,2024-01-17,2025-04-18,65.28571428571429,True
INV004287,5,2024-06-23,2025-01-19,42.0,True
INV004288,7,2024-01-25,2025-04-06,62.42857142857143,True
INV004289,11,2024-02-13,2025-05-17,41.72727272727273,True
INV004290,5,2024-01-10,2025-03-26,88.2,True
INV004291,2,2024-04-21,2024-09-13,72.5,True
INV004293,6,2024-02-07,2025-03-22,68.16666666666667,True
